N do IS,Tipo de envio,Fecha y hora agendada,Fecha y hora de llegada,Volumenes declarados,Volumenes recibidos,Codigos ML en IS,Unidades en IS,Vendedor | Origen,Estado del IS,Atributo do IS
1190732,SPD,23/09/2020 23:00,28/09/2020 15:11,8,8,5,269,ZHANGHUIMX1,Cerrado,-
1192286,SPD,23/09/2020 23:00,26/09/2020 13:21,2,2,11,223,PAPIRA MX,Cerrado,-
1192318,SPD,23/09/2020 23:00,26/09/2020 13:35,1,1,13,73,SMARTRONICSIMPORTS,Cerrado,-
1192446,SPD,23/09/2020 23:00,26/09/2020 12:00,1,1,9,14,RAZTECSHOP,Cerrado,-
1192645,SPD,23/09/2020 23:00,26/09/2020 10:40,1,1,1,30,AR MARIAN,Cerrado,-
1192738,SPD,23/09/2020 23:00,28/09/2020 19:33,1,1,49,241,LH ACCESORIOS,En Stage In,-
1193178,SPD,23/09/2020 23:00,28/09/2020 15:02,1,1,3,26,HRMCAD,Cerrado,-
1193397,SPD,23/09/2020 23:00,26/09/2020 10:40,1,1,19,72,ZOLONLINE,Cerrado,-
1193762,SPD,23/09/2020 23:00,26/09/2020 11:47,1,1,14,73,KRISA MEX,Cerrado,-
1193924,SPD,23/09/2020 23:00,26/09/2020 10:40,1,1,11,48,DISTMARYPILY,Cerrado,-
1194119,SPD,23/09/2020 23:00,26/09/2020 12:00,1,1,8,33,RAZTECSHOP,Cerrado,-
1194359,SPD,23/09/2020 23:00,26/09/2020 10:15,5,5,1,43,MAGENTA WOMEN,Cerrado,cpg
1194433,SPD,23/09/2020 23:00,26/09/2020 11:47,1,1,11,17,ELMORROVENDEDOR,Cerrado,cpg
1194524,SPD,23/09/2020 23:00,26/09/2020 11:09,1,1,4,50,LED.LIGHTING TRC,Cerrado,-
1194639,SPD,23/09/2020 23:00,28/09/2020 10:53,1,1,25,105,FUNGUM ACCESORIOS,Cerrado,-
1194697,SPD,23/09/2020 23:00,28/09/2020 15:18,13,13,66,339,TIBIRI CONTENTTI,En INP,cpg
1195001,SPD,23/09/2020 23:00,26/09/2020 09:27,3,3,2,48,SEGURINDUST,Cerrado,-
1195068,SPD,23/09/2020 23:00,26/09/2020 11:50,8,8,8,304,ELECTRONLINE GDL,Cerrado,-
1195297,SPD,23/09/2020 23:00,26/09/2020 10:40,1,1,10,18,COSITASYCOSITAS,Cerrado,-
1195463,SPD,23/09/2020 23:00,28/09/2020 15:02,2,1,13,1121,HE CORP,Cerrado,cpg
1195978,SPD,23/09/2020 23:00,26/09/2020 10:40,1,1,7,70,ERIMASROOM,Cerrado,-
924623,SPD,24/09/2020 23:00,26/09/2020 11:47,1,1,1,100,MARINOS.DEL.GOLFO,Cerrado,-
1066622,SPD,24/09/2020 23:00,26/09/2020 17:50,10,10,3,210,FOSHANJIAPAI2020MX,Cerrado,-
1128451,SPD,24/09/2020 23:00,26/09/2020 17:50,2,2,4,20,MEEGSKINGMX1,Cerrado,-
1159817,SPD,24/09/2020 23:00,26/09/2020 10:40,2,4,13,498,PSA COMPUTOYPAPELERIA,En Problem Solver,-
1159835,SPD,24/09/2020 23:00,28/09/2020 19:33,1,1,10,310,ELCAMELLOTORREON,Cerrado,-
1161629,SPD,24/09/2020 23:00,26/09/2020 09:27,4,4,27,528,LA HERBOLARIA,En Problem Solver,cpg
1163742,SPD,24/09/2020 23:00,28/09/2020 16:05,9,9,29,51,LANESA1957,En Stage In,-
1165306,SPD,24/09/2020 23:00,28/09/2020 16:05,4,4,7,36,LANESA1957,En Stage In,-
1177983,SPD,24/09/2020 23:00,26/09/2020 10:40,1,1,1,372,ZIPING0071988,Cerrado,-
1180107,SPD,24/09/2020 23:00,26/09/2020 11:47,5,5,12,408,MONOKO MEXICO,Cerrado,-
1181939,SPD,24/09/2020 23:00,28/09/2020 10:41,9,8,36,142,ARMONIAYBELLEZA-SALÓN,Cerrado,cpg
1182659,SPD,24/09/2020 23:00,26/09/2020 01:12,13,13,9,1250,PANFREYDIRECTMX1,Cerrado,-
1185655,SPD,24/09/2020 23:00,26/09/2020 10:40,2,1,28,80,COLLEC STORE,Cerrado,-
1187342,SPD,24/09/2020 23:00,26/09/2020 10:40,4,4,40,145,FACEBUY STORE,Cerrado,-
1188148,SPD,24/09/2020 23:00,28/09/2020 15:02,1,1,7,42,DIHERESA,Cerrado,-
1192002,SPD,24/09/2020 23:00,26/09/2020 07:15,7,7,4,223,FERREPAT_SADECV,Cerrado,-
1192717,SPD,24/09/2020 23:00,26/09/2020 07:15,1,1,7,520,MASREFACCIONESMX,Cerrado,-
1194336,SPD,24/09/2020 23:00,26/09/2020 10:40,3,3,31,304,GOWINMEXICO,Cerrado,-
1194585,SPD,24/09/2020 23:00,26/09/2020 12:00,1,1,20,34,RAZTECSHOP,Cerrado,-
1194689,SPD,24/09/2020 23:00,26/09/2020 09:27,3,3,19,110,ARIZONESUPPLY S.ADEC.V,Cerrado,-
1195143,SPD,24/09/2020 23:00,26/09/2020 10:40,10,10,1,600,SHADIAO OFICIAL,Cerrado,-
1195232,SPD,24/09/2020 23:00,28/09/2020 15:02,1,1,25,146,IBEAUTYNL,Cerrado,-
1195508,SPD,24/09/2020 23:00,28/09/2020 12:21,2,3,53,432,MOTOPARTESYACCESORIO,Cerrado,-
1195806,SPD,24/09/2020 23:00,26/09/2020 09:44,7,8,4,571,SW-AHEADMX,Cerrado,-
1196037,SPD,24/09/2020 23:00,26/09/2020 07:54,1,1,5,23,CARAUDIO LEADER-SHOP,Cerrado,-
1196160,SPD,24/09/2020 23:00,26/09/2020 09:44,1,1,1,58,LJ-EXPLOSIVEMX,En Problem Solver,-
1196231,SPD,24/09/2020 23:00,28/09/2020 12:51,183,21,14,183,SEPHOMEMX,Cerrado,-
1197334,SPD,24/09/2020 23:00,26/09/2020 10:40,1,1,12,167,MAKEUPPOZARICA,Cerrado,-
1197626,SPD,24/09/2020 23:00,26/09/2020 10:40,1,1,12,109,TUPUPILENTE.COM,Cerrado,-
1197858,SPD,24/09/2020 23:00,26/09/2020 12:00,1,1,4,21,RAZTECSHOP,Cerrado,-
1197871,SPD,24/09/2020 23:00,26/09/2020 10:40,2,2,1,20,MXINTERDURALUSA,Cerrado,-
1198016,SPD,24/09/2020 23:00,26/09/2020 11:47,1,1,1,1000,BYCOSMETICOS,Cerrado,-
1198290,SPD,24/09/2020 23:00,26/09/2020 11:47,1,1,4,21,DISTRIBUIDORADEPORTIVAMID,Cerrado,-
1198458,SPD,24/09/2020 23:00,26/09/2020 10:40,1,1,2,20,PRODUCTOS BIODEGRADABLES,Cerrado,-
1198464,SPD,24/09/2020 23:00,26/09/2020 11:09,1,1,28,210,ACA IMPORTS,Cerrado,-
1198555,SPD,24/09/2020 23:00,26/09/2020 11:09,1,1,8,40,TELEFONÍA NACIONAL,Cerrado,-
1198723,SPD,24/09/2020 23:00,26/09/2020 11:09,1,1,12,110,DISTRIBUIDORADEPORTIVAMID,Cerrado,-
1198731,SPD,24/09/2020 23:00,26/09/2020 10:40,1,1,25,217,REFACTRON,Cerrado,-
1198757,SPD,24/09/2020 23:00,26/09/2020 10:15,1,18,39,1457,AGLAN SADECV,En Problem Solver,-
1198828,SPD,24/09/2020 23:00,26/09/2020 10:40,1,1,28,61,CANDY HOME,Cerrado,-
1198876,SPD,24/09/2020 23:00,26/09/2020 10:40,1,1,1,60,JEHESMIPA MX,Cerrado,-
1198899,SPD,24/09/2020 23:00,26/09/2020 10:40,2,2,1,120,JEHESMIPA MX,Cerrado,cpg
1198903,SPD,24/09/2020 23:00,26/09/2020 11:09,1,1,1,8,DARLINGBAKE,Cerrado,-
1198939,SPD,24/09/2020 23:00,26/09/2020 11:09,1,1,6,28,TOYSWORLDSTORE,Cerrado,-
1199107,SPD,24/09/2020 23:00,26/09/2020 10:40,1,1,19,52,QUEDECOSAS,Cerrado,-
1199135,SPD,24/09/2020 23:00,26/09/2020 11:09,1,1,1,19,GENG XIN,Cerrado,-
1199142,SPD,24/09/2020 23:00,26/09/2020 09:27,1,1,9,1387,JAV_LARIOS,Cerrado,-
1199227,SPD,24/09/2020 23:00,28/09/2020 15:02,1,1,17,687,ELECTROCREA.COM,Cerrado,-
1199295,SPD,24/09/2020 23:00,26/09/2020 10:40,1,1,6,8,QUEDECOSAS,Cerrado,-
1199441,SPD,24/09/2020 23:00,26/09/2020 11:09,1,1,2,67,EULANDER33,Cerrado,-
1199475,SPD,24/09/2020 23:00,26/09/2020 10:40,1,1,5,18,SEGATOR,Cerrado,-
1199591,SPD,24/09/2020 23:00,26/09/2020 11:47,1,1,28,131,COMPU-XONIK,Cerrado,-
1199775,SPD,24/09/2020 23:00,26/09/2020 11:47,1,1,23,50,COMPU-XONIK,Cerrado,-
1199824,SPD,24/09/2020 23:00,26/09/2020 11:09,1,1,9,60,DESSEA,Cerrado,-
1199844,SPD,24/09/2020 23:00,26/09/2020 10:40,1,1,4,60,TC MEMORY.,Cerrado,-
1199945,SPD,24/09/2020 23:00,26/09/2020 10:40,1,1,5,50,PHOTOBOOTHMX,Cerrado,-
1199946,SPD,24/09/2020 23:00,26/09/2020 10:40,1,1,4,240,SHADIAO OFICIAL,En Problem Solver,-
1199974,SPD,24/09/2020 23:00,26/09/2020 10:40,1,1,33,154,VENTASENPUEBLA1,Cerrado,cpg
1200043,SPD,24/09/2020 23:00,26/09/2020 11:47,1,1,1,45,TUSCOMPRAS_ENLINEA,Cerrado,-
1200103,SPD,24/09/2020 23:00,28/09/2020 15:02,1,1,2,30,GEOMED.,Cerrado,cpg
1200107,SPD,24/09/2020 23:00,26/09/2020 10:40,1,1,10,373,LÍA_COSMETICS,Cerrado,-
1200227,SPD,24/09/2020 23:00,26/09/2020 10:40,1,1,8,179,PERLADELASIERRA.,Cerrado,cpg
1200262,SPD,24/09/2020 23:00,26/09/2020 11:50,8,8,10,234,ELECTRONLINE GDL,Cerrado,-
1200408,SPD,24/09/2020 23:00,26/09/2020 09:27,6,6,68,2207,TECNEU_GDL,Cerrado,-
1200481,SPD,24/09/2020 23:00,26/09/2020 11:09,1,1,4,18,TOYSWORLDSTORE,Cerrado,-
1200564,SPD,24/09/2020 23:00,26/09/2020 11:47,6,5,13,51,ARMONIAYBELLEZA-SALÓN,Cerrado,cpg
1200607,SPD,24/09/2020 23:00,28/09/2020 10:41,1,1,10,94,EL-PESO-DE-LA-HISTORIA,Cerrado,-
1200612,SPD,24/09/2020 23:00,28/09/2020 15:02,1,1,6,450,HE CORP,Cerrado,-
1200659,SPD,24/09/2020 23:00,26/09/2020 10:40,1,1,1,29,FACEBUY STORE,Cerrado,cpg
1200721,SPD,24/09/2020 23:00,26/09/2020 10:40,1,1,4,15,CONFIDENT SHOPPING,Cerrado,-
1200780,SPD,24/09/2020 23:00,28/09/2020 15:02,2,2,1,200,HE CORP,Cerrado,-
1200812,SPD,24/09/2020 23:00,28/09/2020 15:02,1,1,33,867,HE CORP,Cerrado,-
1201042,SPD,24/09/2020 23:00,28/09/2020 10:41,1,1,28,51,VAVA7812483,Cerrado,cpg
1201127,SPD,24/09/2020 23:00,26/09/2020 08:52,1,1,1,35,MIYOUPINMX1,Cerrado,-
1201138,SPD,24/09/2020 23:00,26/09/2020 11:47,1,1,8,11,SPOOKY DISFRACES,Cerrado,-
1201143,SPD,24/09/2020 23:00,26/09/2020 08:52,5,5,2,180,HI-SMARTHOMEMX1,Cerrado,-
982906,SPD,25/09/2020 23:00,26/09/2020 17:50,3,3,2,140,DHPREMIUMSTOREMX1,Cerrado,-
996033,SPD,25/09/2020 23:00,26/09/2020 17:50,1,1,3,10,DHPREMIUMSTOREMX1,Cerrado,-
1135584,SPD,25/09/2020 23:00,26/09/2020 11:47,1,1,44,482,JSALAZAR52,Cerrado,-
1171969,SPD,25/09/2020 23:00,28/09/2020 11:25,85,5,26,240,JVTOYS MEXICO,En INP,-
1186853,SPD,25/09/2020 23:00,26/09/2020 12:00,1,1,16,33,RAZTECSHOP,Cerrado,-
1187333,SPD,25/09/2020 23:00,26/09/2020 10:40,2,1,65,307,ENMODOSHOPPING,Cerrado,-
1187963,SPD,25/09/2020 23:00,26/09/2020 12:10,3,1,6,115,EVOLUCIONPC MTY,Cerrado,-
1188155,SPD,25/09/2020 23:00,28/09/2020 19:33,2,2,21,284,ELCAMELLOTORREON,Cerrado,-
1188196,SPD,25/09/2020 23:00,28/09/2020 15:02,1,1,145,743,PANTONE EXPRESS,En Stage In,-
1188844,SPD,25/09/2020 23:00,28/09/2020 10:41,1,1,88,246,LEDS_SHOP,Cerrado,-
1189114,SPD,25/09/2020 23:00,26/09/2020 09:27,2,2,9,100,DISTRIBUIDORA MANGOS,Cerrado,cpg
1192119,SPD,25/09/2020 23:00,26/09/2020 10:40,1,1,40,199,IDTEL_MX,Cerrado,-
1192844,SPD,25/09/2020 23:00,26/09/2020 10:40,1,1,61,480,ITEP MECATRONICA,Cerrado,-
1193317,SPD,25/09/2020 23:00,28/09/2020 09:05,2,2,20,1492,GRUPO_MAS,Cerrado,-
1193636,SPD,25/09/2020 23:00,28/09/2020 19:33,1,1,39,262,LH ACCESORIOS,Cerrado,-
1194011,SPD,25/09/2020 23:00,28/09/2020 19:33,1,1,45,335,LH ACCESORIOS,En Stage In,-
1195866,SPD,25/09/2020 23:00,26/09/2020 11:09,1,1,21,67,INGSHAGGY,Cerrado,-
1195979,SPD,25/09/2020 23:00,26/09/2020 11:47,1,1,117,155,BLACK_WIDOW_STORE,Cerrado,-
1196082,SPD,25/09/2020 23:00,26/09/2020 11:47,2,2,2,35,VALO INNOVATIONS,En Problem Solver,cpg
1198051,SPD,25/09/2020 23:00,26/09/2020 11:47,1,1,5,198,PANTUFLAS PALAU,Cerrado,-
1199097,SPD,25/09/2020 23:00,28/09/2020 19:33,1,1,79,241,LH ACCESORIOS,Cerrado,-
1199338,SPD,25/09/2020 23:00,26/09/2020 10:40,1,1,1,250,TEKNO HUANG,Cerrado,-
1199414,SPD,25/09/2020 23:00,28/09/2020 19:33,1,1,49,260,LH ACCESORIOS,En Stage In,-
1199561,SPD,25/09/2020 23:00,28/09/2020 07:57,8,8,12,322,DULCERIA ZAGALA,Cerrado,cpg
1199602,SPD,25/09/2020 23:00,26/09/2020 10:40,2,1,5,109,DEQUAN LI,Cerrado,-
1199915,SPD,25/09/2020 23:00,27/09/2020 15:22,1,1,5,60,NK-PLAY,Cerrado,-
1200244,SPD,25/09/2020 23:00,28/09/2020 20:30,1,1,2,15,VIKAIMPORTS,Cerrado,-
1200515,SPD,25/09/2020 23:00,28/09/2020 15:02,1,1,42,141,BOUTIQUEMIOMIO,Cerrado,-
1200666,SPD,25/09/2020 23:00,26/09/2020 10:40,1,1,1,110,SHADIAO OFICIAL,Cerrado,-
1200992,SPD,25/09/2020 23:00,26/09/2020 12:23,1,1,3,48,GALAXIA_X_GAMES,Cerrado,-
1201288,SPD,25/09/2020 23:00,26/09/2020 11:47,2,1,6,12,SPOOKY DISFRACES,Cerrado,-
1201391,SPD,25/09/2020 23:00,26/09/2020 11:47,1,1,9,16,SPOOKY DISFRACES,Cerrado,-
1201525,SPD,25/09/2020 23:00,26/09/2020 11:09,1,1,53,267,KINGS-MART,Cerrado,-
1202682,SPD,25/09/2020 23:00,26/09/2020 11:47,1,1,2,20,COMESTIBLESMX,En Problem Solver,cpg
1202686,SPD,25/09/2020 23:00,26/09/2020 11:47,1,1,4,35,SK7BY707,Cerrado,-
1202739,SPD,25/09/2020 23:00,26/09/2020 11:47,1,1,2,25,RCKISS.,En Problem Solver,-
1202862,SPD,25/09/2020 23:00,28/09/2020 10:41,2,2,19,35,PAYOPVR,Cerrado,-
1202875,SPD,25/09/2020 23:00,28/09/2020 10:41,3,3,24,473,COMESTIBLESMX,Cerrado,-
1202881,SPD,25/09/2020 23:00,28/09/2020 15:02,2,2,7,115,MO2284015,Cerrado,-
1202926,SPD,25/09/2020 23:00,26/09/2020 09:27,9,9,3,408,TECNOLOCK,Cerrado,-
1202993,SPD,25/09/2020 23:00,28/09/2020 10:41,1,1,8,74,TOP FULL,Cerrado,-
1203010,SPD,25/09/2020 23:00,28/09/2020 10:41,3,3,31,528,GRUPOGOMAR GRUPOGOMAR,Cerrado,-
1203018,SPD,25/09/2020 23:00,26/09/2020 12:00,1,1,21,42,RAZTECSHOP,En Problem Solver,-
1203134,SPD,25/09/2020 23:00,26/09/2020 16:21,8,7,2,800,TOKTOKMX,Cerrado,-
1203176,SPD,25/09/2020 23:00,26/09/2020 16:21,2,2,1,250,TOKTOKMX,Cerrado,-
1203328,SPD,25/09/2020 23:00,29/09/2020 07:40,20,2,55,509,TODO__CHEAP,En Recepción,-
1203343,SPD,25/09/2020 23:00,26/09/2020 16:21,4,4,2,483,CELTOK,Cerrado,-
1203369,SPD,25/09/2020 23:00,26/09/2020 10:15,1,2,6,54,ADMIN MTY,Cerrado,-
1203406,SPD,25/09/2020 23:00,28/09/2020 15:02,1,1,5,47,DOTENLINEA,En Put away,-
1203446,SPD,25/09/2020 23:00,26/09/2020 10:40,2,2,16,150,ARAMBULASALVADOR,Cerrado,-
1203459,SPD,25/09/2020 23:00,28/09/2020 15:02,1,1,1,36,GURUWANAGURUWANACOMPANYSADE,Cerrado,-
1203508,SPD,25/09/2020 23:00,26/09/2020 11:47,1,1,8,11,SPOOKY DISFRACES,Cerrado,-
1203549,SPD,25/09/2020 23:00,26/09/2020 10:40,1,1,30,56,ECOSTY MEXICO,Cerrado,cpg
1203690,SPD,25/09/2020 23:00,26/09/2020 10:40,1,1,1,2,GOOBEMX,Cerrado,-
1203703,SPD,25/09/2020 23:00,26/09/2020 10:40,2,2,24,149,GADI5084255,Cerrado,-
1203711,SPD,25/09/2020 23:00,26/09/2020 11:47,1,1,4,109,TUSCOMPRAS_ENLINEA,Cerrado,-
1203768,SPD,25/09/2020 23:00,26/09/2020 11:47,1,1,5,50,VACCUOUS DISTRIBUIDOR,Cerrado,-
1203772,SPD,25/09/2020 23:00,26/09/2020 12:00,4,4,32,39,RAZTECSHOP,Cerrado,-
1203802,SPD,25/09/2020 23:00,26/09/2020 10:40,1,1,4,110,LOGE8193558,Cerrado,-
1203808,SPD,25/09/2020 23:00,26/09/2020 11:47,8,8,2,8,QUALIVAL,En Stage In,-
1203835,SPD,25/09/2020 23:00,26/09/2020 10:40,2,1,3,266,EASYCHARGESOLUTIONS,Cerrado,-
1203859,SPD,25/09/2020 23:00,28/09/2020 10:41,1,1,1,48,GAIM5079883,Cerrado,-
1203907,SPD,25/09/2020 23:00,26/09/2020 10:40,1,1,26,69,ISABELAPARTYSTUDIO,Cerrado,cpg
1203952,SPD,25/09/2020 23:00,28/09/2020 13:44,10,10,1,120,MUSTARD SPIRITS,Cerrado,cpg
1203960,SPD,25/09/2020 23:00,26/09/2020 11:47,10,10,2,10,QUALIVAL,Cerrado,-
1204062,SPD,25/09/2020 23:00,26/09/2020 10:40,1,1,3,40,PULPOMX,Cerrado,-
1204152,SPD,25/09/2020 23:00,28/09/2020 15:02,1,1,21,70,LUNA DECORACIONES,Cerrado,-
1204162,SPD,25/09/2020 23:00,26/09/2020 11:47,1,1,4,19,DAN33333,Cerrado,-
1204173,SPD,25/09/2020 23:00,28/09/2020 10:41,1,1,5,63,DISTRIBUIDORADEPORTIVAMID,Cerrado,-
1204210,SPD,25/09/2020 23:00,28/09/2020 09:05,1,1,2,27,TECNOLOCK,Cerrado,-
1204302,SPD,25/09/2020 23:00,26/09/2020 11:47,1,1,5,24,DISTRIBUIDOR_QP,Cerrado,cpg
1204391,SPD,25/09/2020 23:00,28/09/2020 15:02,5,5,4,46,OSHBARR,Cerrado,-
1204425,SPD,25/09/2020 23:00,26/09/2020 10:40,1,1,1,40,SUPERDIVERTI2 MX,Cerrado,-
1204618,SPD,25/09/2020 23:00,26/09/2020 10:40,1,1,8,58,NIFTY MÉXICO,Cerrado,-
1204665,SPD,25/09/2020 23:00,28/09/2020 10:41,1,1,23,137,COMPU-XONIK,Cerrado,-
1204719,SPD,25/09/2020 23:00,26/09/2020 11:47,1,1,4,74,SIESMO MRO,Cerrado,-
1204802,SPD,25/09/2020 23:00,26/09/2020 10:40,2,2,8,33,CADENA AUTOMOTRIZ,Cerrado,-
1204808,SPD,25/09/2020 23:00,26/09/2020 10:40,1,1,22,77,FIGURE8 SADECV,Cerrado,-
1204911,SPD,25/09/2020 23:00,26/09/2020 11:47,2,2,7,106,PROMOSONLINEMX,En Problem Solver,-
1205003,SPD,25/09/2020 23:00,26/09/2020 10:40,1,1,1,150,RAZIELPREZMARTNEZ,Cerrado,cpg
1205023,SPD,25/09/2020 23:00,28/09/2020 10:41,2,2,30,62,GILMAN MODA,Cerrado,-
1205040,SPD,25/09/2020 23:00,28/09/2020 19:33,1,1,36,120,KISHAONLINE,En Stage In,-
1205086,SPD,25/09/2020 23:00,28/09/2020 10:41,1,1,17,82,ERGO ELECTRONICS,Cerrado,-
1205178,SPD,25/09/2020 23:00,28/09/2020 10:41,1,1,18,50,COMPU-XONIK,Cerrado,-
1205288,SPD,25/09/2020 23:00,28/09/2020 13:26,1,1,5,18,TOYSWORLDSTORE,Cerrado,-
1205289,SPD,25/09/2020 23:00,26/09/2020 10:40,1,1,21,74,FIGURE8 SADECV,Cerrado,-
1205316,SPD,25/09/2020 23:00,28/09/2020 10:41,1,1,1,85,GBALARI,Cerrado,cpg
1205321,SPD,25/09/2020 23:00,26/09/2020 10:40,1,1,2,275,MAKEUPPOZARICA,Cerrado,-
1205324,SPD,25/09/2020 23:00,26/09/2020 11:09,1,1,4,24,WWW.TODO-ORTOPEDIA.COM,Cerrado,-
1205361,SPD,25/09/2020 23:00,26/09/2020 10:40,1,1,2,28,CONEXIÓN GLOBAL,Cerrado,-
1205445,SPD,25/09/2020 23:00,26/09/2020 10:40,1,1,2,42,CONEXIÓN GLOBAL,Cerrado,-
1205460,SPD,25/09/2020 23:00,28/09/2020 09:05,20,1,7,159,TODO__CHEAP,Cerrado,-
1205496,SPD,25/09/2020 23:00,26/09/2020 11:09,1,1,2,40,TIENDASOFICIALESML,Cerrado,-
1205563,SPD,25/09/2020 23:00,28/09/2020 13:26,1,1,3,30,VOGANN,Cerrado,-
1205573,SPD,25/09/2020 23:00,26/09/2020 11:09,1,1,7,18,TOYSWORLDSTORE,Cerrado,-
1205578,SPD,25/09/2020 23:00,26/09/2020 10:40,1,1,5,10,BATHMATE-MEXICO,Cerrado,-
1205673,SPD,25/09/2020 23:00,26/09/2020 11:50,8,8,28,720,ELECTRONLINE GDL,Cerrado,-
1205915,SPD,25/09/2020 23:00,26/09/2020 11:47,1,1,1,20,TELOENVIAMOSACASA,Cerrado,cpg
1205939,SPD,25/09/2020 23:00,26/09/2020 11:47,1,1,2,25,COMERCIALIZADORA PEMARC,Cerrado,-
1205945,SPD,25/09/2020 23:00,28/09/2020 10:41,1,1,13,31,DARI9241624,Cerrado,cpg
1205973,SPD,25/09/2020 23:00,26/09/2020 10:40,1,1,13,25,ROIS4122427,Cerrado,-
1206291,SPD,25/09/2020 23:00,28/09/2020 15:02,5,5,10,100,NUSKIN LEÓN,Cerrado,-
854901,FTL,26/09/2020 07:00,26/09/2020 07:18,1,1,37,449,SONFLAVIO,Cerrado,-
961400,FTL,26/09/2020 07:00,26/09/2020 06:39,27,26,11,27,CROQUETAEXPRESSCDMX,Cerrado,cpg
999472,FTL,26/09/2020 07:00,-,1,0,5,113,DOBBY PETS,Creado,-
1047819,FTL,26/09/2020 07:00,26/09/2020 07:02,8,8,6,69,MELLONMX2009,Cerrado,-
1056070,FTL,26/09/2020 07:00,-,1,0,1,250,DOBBY PETS,Creado,-
1121180,FTL,26/09/2020 07:00,26/09/2020 07:20,4,4,11,73,ZHADDAI,Cerrado,-
1131084,FTL,26/09/2020 07:00,26/09/2020 06:41,13,12,20,95,RL SPORT,Cerrado,-
1145905,FTL,26/09/2020 07:00,26/09/2020 07:12,7,7,24,103,VARLENZ DECORATION,Cerrado,-
1146121,FTL,26/09/2020 07:00,26/09/2020 07:12,15,13,23,138,MR. DESCUENTO,En Problem Solver,-
1161690,FTL,26/09/2020 07:00,26/09/2020 07:20,6,6,9,256,SIN CIRCUITOS,Cerrado,cpg
1162532,FTL,26/09/2020 07:00,26/09/2020 08:02,1,1,23,36,MOTOSPREMIUM SOLUCIONES,Cerrado,-
1163350,FTL,26/09/2020 07:00,26/09/2020 07:12,3,3,4,125,APEX LTS,Cerrado,-
1167356,FTL,26/09/2020 07:00,26/09/2020 07:16,7,7,54,562,SLIM_COMPANY,Cerrado,-
1177291,FTL,26/09/2020 07:00,26/09/2020 07:04,25,17,19,364,TOBYTE,Cerrado,-
1177651,FTL,26/09/2020 07:00,26/09/2020 06:38,20,20,29,83,FMINAYA,Cerrado,-
1177660,FTL,26/09/2020 07:00,26/09/2020 06:38,8,8,8,48,EVE CORTELASER,Cerrado,-
1177794,FTL,26/09/2020 07:00,26/09/2020 07:15,9,8,4,220,BABYBAMBOO MEXICO,Cerrado,cpg
1179537,FTL,26/09/2020 07:00,26/09/2020 06:38,2,2,16,85,JOSER ZARATE,Cerrado,-
1181447,Proveedor,26/09/2020 07:00,26/09/2020 06:58,299,8,247,2879,CAMEXICOSDERL,Cerrado,-
1182342,FTL,26/09/2020 07:00,26/09/2020 06:43,1,1,7,118,FRENZY_CENTELLA,Cerrado,-
1182822,FTL,26/09/2020 07:00,26/09/2020 06:51,41,39,30,879,CENIT.MX,Cerrado,cpg
1183269,FTL,26/09/2020 07:00,26/09/2020 07:57,22,30,4,240,UNIVERSO HOMI,Cerrado,-
1184929,FTL,26/09/2020 07:00,24/09/2020 12:22,50,31,21,184,MALU8988452,En Problem Solver,-
1188757,FTL,26/09/2020 07:00,26/09/2020 06:58,1,1,9,475,NEOLINK SHOPS,Cerrado,-
1191735,FTL,26/09/2020 07:00,26/09/2020 06:41,10,32,35,99,RL SPORT,En INP,-
1193089,FTL,26/09/2020 07:00,26/09/2020 08:42,50,66,33,366,TIERRADECOLORES MX,Cerrado,cpg
1196069,FTL,26/09/2020 07:00,26/09/2020 07:20,6,6,25,281,AKARAMX,Cerrado,-
1199235,FTL,26/09/2020 07:00,26/09/2020 07:04,2,2,1,2,STONDEMAND,Cerrado,-
1202351,FTL,26/09/2020 07:00,26/09/2020 07:08,1,1,1,3,MEXICOGADGETS_,Cerrado,-
1204064,FTL,26/09/2020 07:00,26/09/2020 06:58,4,4,7,233,AUDIO_INTEGRITY_,Cerrado,-
1204374,FTL,26/09/2020 07:00,26/09/2020 07:49,2,2,34,575,DIP MECATRONICA,Cerrado,-
1207407,FTL,26/09/2020 07:00,26/09/2020 07:08,1,1,2,7,MEXICOGADGETS_,Cerrado,-
1208500,FTL,26/09/2020 07:00,26/09/2020 07:33,1,1,7,434,MOMO5353077,Cerrado,-
1208530,FTL,26/09/2020 07:00,26/09/2020 07:41,111,110,6,111,HOLDINGMXCO,Cerrado,-
1208631,FTL,26/09/2020 07:00,26/09/2020 07:33,1,1,1,12,MOMO5353077,Cerrado,-
1208669,FTL,26/09/2020 07:00,26/09/2020 08:16,4,37,17,134,MERCOSUPERMERCADO,Cerrado,cpg
1209102,FTL,26/09/2020 07:00,26/09/2020 08:20,2,2,3,92,DISTRIBUIDORA_MEX_SA_CV,Cerrado,cpg
1211247,FTL,26/09/2020 07:00,26/09/2020 06:43,16,16,8,147,DOKI CONSUMIBLES,En Stage In,-
1211630,FTL,26/09/2020 07:00,26/09/2020 06:50,1,1,1,20,REDPEOPLE.,Cerrado,-
1165970,FTL,26/09/2020 08:00,26/09/2020 08:52,11,11,38,130,TCG_ACADEMIA,Cerrado,-
1167082,FTL,26/09/2020 08:00,26/09/2020 08:10,5,3,6,77,TOP GADGET,Cerrado,cpg
